zip,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
1861x,0.025846198961960803,0.052459416842059195,0.03743695468790373,-0.014549193468412998,0.051246575996840446,0.005572436719741773,0.0345695222994755,-0.002409505035347176,-0.09717290440871962,-0.0015346023708755069,-0.244937797314175,-0.20515283919777108,-0.005424413909355122,-0.03253338156243852,0.04030836500197016,-0.08003263179418002,-0.016357456833712244,0.009399587853071087,-0.06432127616279588,-0.12148743077225144,-0.17466513556343805,-0.27327342840381574,-0.32600431728669305,-0.32103307833736683,-0.42722418230434855,-0.2806070174938392,-0.3143257273961771,-0.2509473037946495,-0.4045241957751097,-0.33595685452008867,-0.363909863253555,-0.4582323164969433,-0.44471149125960757,-0.3254721191203273,-0.32552580282368954,-0.4343279700343918,-0.2935765438457593,-0.3632957658905862,-0.22972213125250696,-0.21714845599254895,-0.2880942041049758,-0.24938191437208745,-0.11165769552251315,-0.11408582716845364,-0.04990585648289997
18620,0.11565690978049045,-0.09471644062408109,0.041098857832442576,-0.11963652449037707,-0.022849196057588887,-0.14559583087563135,0.017488182747310507,-0.08582074937973745,-0.17223358443244524,-0.13272748996818318,-0.12395754240517587,-0.006530619061658222,-0.13735516004397552,-0.0636197866994827,-0.09937085664474932,-0.12958452570868595,-0.30876817435710313,-0.2827317551540986,-0.3241940443135535,-0.3726294691124788,-0.4271897574779103,-0.4318657215812617,-0.5607561721856361,-0.5552484115318922,-0.5438488780083569,-0.534484677343508,-0.5548656709336058,-0.5631701261548134,-0.48486417399344645,-0.5796849723756066,-0.4547915537886424,-0.656942488599245,-0.5412007260072396,-0.5738921586123115,-0.5265574350381189,-0.4640185901150113,-0.4124822749262553,-0.5300989977723302,-0.6957905040013089,-0.5289266758174799,-0.4824580250698805,-0.4929580964022326,-0.4569393331682474,-0.42013176264859636,-0.3884417862645332
1863x,-0.1121398179911036,0.055326360467249376,0.12807868639113212,0.09064398451515585,0.13533549516762228,0.07467285952173751,0.007984775850449544,-0.006603722289954796,-0.013370018948270702,-0.14919133206735408,0.047564001888223795,-0.08707740889856987,-0.2419125613043902,-0.04945207588828865,-0.08638987148524374,-0.03810791944494338,-0.14453161393441116,-0.2215319936778399,-0.2148686351617119,-0.07349563926220631,-0.1303657478783809,-0.16920855983357436,-0.3406883057014109,-0.3530106340172213,-0.43334829460443663,-0.3214195640407884,-0.4343958828825841,-0.4308148322817442,-0.4105364088525775,-0.5627054595002865,-0.46557107444783,-0.38470318833628203,-0.4126478723463899,-0.499307165561793,-0.4311033433956351,-0.3749245773366274,-0.524840741760281,-0.2628281756670961,-0.3229667127034232,-0.38819708308250805,-0.3470179931910402,-0.2619908565282548,-0.23116290054659422,-0.1221000877665403,-0.19186415641601934
1864x,-0.05593087893699452,0.0036496380746403045,0.08370171080404681,0.03926564032301354,0.153371240512834,0.10696828224020227,-0.07441335548273206,-0.16637688020980684,-0.1127378130304361,-0.03613737869758375,-0.22629184640003175,-0.043627232902575086,0.04227654934417943,0.06299712201850291,0.02349879484355613,-0.027830480329542592,-0.21353814891014056,-0.11149059179521328,-0.13709225288271631,-0.25208465848627737,-0.3271089303116409,-0.43819839874075184,-0.23536218258650932,-0.4681279787668604,-0.21780853283562301,-0.44542442881595307,-0.6101211133235678,-0.6558127923002572,-0.2898861591017056,-0.3308766716130516,-0.3704918917249826,-0.46953795513447544,-0.38521462109104565,-0.2703191728994627,-0.33790697102681194,-0.3344632013817261,-0.25575366556530194,-0.14768262283421935,-0.3623514835711668,-0.4220591182929454,-0.13623474171951683,-0.3233686160850946,-0.1773881904517,-0.22504656789411587,-0.19335248047198075
1865x,0.10375290526268027,-0.06708168151049292,0.03882787059508202,0.010302677921910183,0.0432125574202605,-0.036191828454587203,0.04188727592384883,-0.04316604948159235,-0.1486100069930127,0.004996941885373134,-0.05775675427585887,-0.008016171027759936,-0.09753887469280513,0.018462409422550813,-0.10495934812956659,-0.1884515119435506,-0.11261736357753767,-0.07243874947676052,-0.11499190993195094,-0.22908254772739786,-0.41040720125410657,-0.2725963871973947,-0.3569653848378888,-0.24852663821812954,-0.38940479494257113,-0.39230354177703197,-0.49921578056766375,-0.36412868696736,-0.43514161857438716,-0.37464164516279563,-0.3969089268897169,-0.32910737519571237,-0.39155073659729234,-0.31188578164189185,-0.2963683487558275,-0.3967030341884241,-0.21317609716276173,-0.3563549147312351,-0.25900402289043,-0.28690647484518766,-0.2758629471072047,-0.17769887500609338,-0.2873417777212057,-0.20490396358564622,-0.19300998010612486
1867x,-0.005987594929562235,0.09682874724924795,0.12571931602224987,0.13445617681266195,0.04444298927952374,-0.08803427413182664,-0.047915583385260134,-0.1694037598859238,-0.12936383279219693,0.019861222793326486,-0.07177122397325808,-0.334769385556807,-0.13483565363500263,0.00403278217930389,-0.20374839823584218,-0.17107372690832828,-0.33026497757682727,-0.11183571892229213,0.12737269223911835,-0.17492777580588817,-0.36462208231990134,-0.5530283142385589,-0.480912576919449,-0.6863556496579842,-0.6402089304851677,-0.6083442112494064,-0.5681845279474004,-0.6010172544007129,-0.6334103129822117,-0.6300001787534737,-0.6956445723118294,-0.6227257823454345,-0.5584448037292961,-0.5601908923074668,-0.8901881130135161,-0.5640228513297249,-0.35579491414890463,-0.6749408363300268,-0.6295349499339853,-0.549532209771758,-0.5041206063086509,-0.557909276930986,-0.5398117470733634,-0.4459793243654643,-0.6016849311307719
18680,-0.03289306989865681,-0.06442890059383122,0.07546490317637151,-0.008768535790184072,-0.07290961245399222,0.06431956175735164,0.06993346201455439,0.01036014970436154,0.03683974050171366,-0.18090849634760411,0.019613994354098163,-0.10458072362623363,0.0029347013934753474,-0.0012479127108032811,-0.0881901353637009,-0.10366223097267982,-0.18160964874724994,0.0335047201315809,-0.27710939011964475,-0.09720226099308524,-0.38029509624685753,-0.4950876907260954,-0.2658869602278665,-0.41900829398980066,-0.4168648421345448,-0.5969851880015605,-0.38277959461588906,-0.26505395339741245,-0.5822306050592089,-0.6085177059227481,-0.5019792671242693,-0.3823948944382968,-0.490761468591788,-0.30832285067175635,-0.3197149801067295,-0.45742776934830254,-0.3751157191457987,-0.3662351102830039,-0.23742291614574784,-0.298822786430075,-0.47164377010768516,-0.22780530901197973,-0.23452289779383384,-0.26457078109920895,-0.33119857746291476
18690,-0.026273444881868186,0.05362806295474674,0.09423322268764772,0.04672866577783902,-0.03377332702131021,0.11523520129326559,0.0788934495544591,-0.025276219188547434,0.098452188847323,-0.06915114523279703,-0.0678536703482249,-0.07475147317338729,-0.016145920311543112,0.07890394393193444,-0.00287924677520196,0.10497120746355235,-0.10029142313806154,-0.1587195036337011,-0.18529329691515734,-0.2365967692184155,-0.2713368810888743,-0.30881050435529084,-0.3556937080434286,-0.25421563648819734,-0.3466871263906497,-0.39440816201274004,-0.2557859910708567,-0.3121079775405524,-0.4812385380701373,-0.34686797395973556,-0.3259168271076167,-0.3235694615548153,-0.40047284826829904,-0.32586033054058844,-0.28986619813577175,-0.27090270222175233,-0.1769125830984729,-0.17535067923140224,-0.21516630785103819,-0.209000841281365,-0.20625237579039013,-0.1222740597018955,-0.14335171511244138,-0.09973041187782414,-0.06744843426547295
1869x,0.04138403465601702,0.04376414404996211,0.06797026728720781,-0.10051811280343295,0.06647956026527302,0.04700587832993482,0.06894634604472658,-0.03731844921238682,-0.0379270838439223,-0.060448100868804866,0.013690158586136841,0.07727661228973705,-0.12037255986061302,0.03134825852118598,0.05280888354370503,0.06541069234449252,0.01871357739123147,-0.0147427046852403,-0.3715655030961753,0.04429150407126163,-0.14542438689573864,-0.10452437578150833,-0.07948264375877716,-0.17492254911586516,-0.30121490207267965,-0.15182657064548585,-0.19390841451056318,-0.23648314926922992,-0.2793543979133114,-0.16440549876082533,-0.3092746257586495,-0.20914373585270163,-0.2542629130268001,-0.22233075576355824,-0.10482799572175341,-0.0694670874811548,-0.1619143646799976,0.027505740095589586,-0.06049596752949442,-0.07125768203066227,-0.08693118142042494,0.05284483233482774,0.05038669672986445,0.0959489097685055,0.1353368855686593
1870x,0.00814653811230925,0.10778116014045017,0.035321957086765075,-0.08484206076286599,0.14971557530690138,0.09627809456147202,0.024547908970740495,0.056342308179951915,-0.0934036013944306,0.0014002270703190045,-0.08188108915544151,-0.14345704093731532,-0.1642690730840314,-0.330644057729006,-0.2638451833809036,0.0316622997801925,-0.15078747945903667,-0.33925817515466117,-0.48186218308110823,-0.2417174216396848,-0.1509453820341748,-0.20928719006842947,-0.4177976697085274,-0.2968186390718222,-0.34495714850446874,-0.5369243103033456,-0.45628936545851084,-0.43174342673287563,-0.2734871285284214,-0.32494983281375395,-0.26147770473545673,-0.5233475763033262,-0.3841731147104429,-0.19605646572329988,-0.27474000778640484,-0.0826860260622585,-0.14342265287564865,-0.18193957643850298,-0.3415671796180106,-0.31891765834007973,-0.16932542390743308,-0.162074670813535,-0.2321943872090873,-0.12011752840863751,-0.2592843285998684
1872x,0.03926036249327798,-0.08131156739872307,-0.015916807759408767,0.015409656221078538,0.05846413234229372,0.05946884095110992,0.0754714145838239,-0.14577056543506905,-0.2194316904998837,-0.2924161008914794,-0.2549733710749944,-0.21433553560711913,-0.2230705160626101,-0.18882491954905095,-0.15989101394251667,-0.19566158582603743,-0.26561725055231994,-0.28863207390540085,-0.35756268633097693,-0.4039176200770646,-0.3750636496459009,-0.4199143251684295,-0.6679861873843064,-0.6013491821541932,-0.6158044119599898,-0.6139404073431851,-0.7053865240125327,-0.8769619025267307,-0.6814951578844541,-0.7605157339653439,-0.7260558668270946,-0.813580117718004,-0.8889240758652451,-0.7057721309013268,-0.6951411685846617,-0.8120775544755678,-0.7983789303140292,-0.7916778285031885,-0.7079961307992091,-0.7317359204012014,-0.7918700749070132,-0.6945570510103656,-0.818225095926689,-0.672700600975056,-0.7104029336118151
1873x,-0.05858534166178349,-0.005376002890819208,-0.08049337054322539,0.03939500602094224,0.11616447535567376,0.08111220473022146,0.11260128823935796,0.011805006337212737,-0.17231620630838917,-0.14809450520896936,-0.16209516589882897,-0.14277904056358273,-0.06413035279833153,-0.14599141246014108,-0.17487634172367766,-0.09379006042230208,-0.2056019147094806,-0.11457928890255936,-0.42840462165858295,-0.11221883728739376,-0.3318007888954079,-0.5542533381708326,-0.3261411112746971,-0.4587910870180608,-0.36005625655721646,-0.5592697846169835,-0.5667306025730163,-0.5108606297886154,-0.5148236259041792,-0.572919062134141,-0.3190708778437392,-0.4948958039938494,-0.5157755637351892,-0.5727054629920499,-0.4532472879042445,-0.6591935777425992,-0.3436225165077545,-0.48580453396156575,-0.41734515780613357,-0.6944426511243976,-0.3587598777833795,-0.42683659799758866,-0.2920748623597737,-0.5056784451395686,-0.3283981850118664
1874x,-0.1550348522806919,-0.033862883465434285,0.07990632973818267,0.16073558892534176,-0.07232575713981446,0.04893841439400015,0.0682208380238633,0.09080624086346582,-0.06338305190307016,0.07147172374059874,-0.07594784595471833,0.11165902393593514,-0.20712021294000693,0.11403104856334492,-0.05529050848807102,-0.03546882904796991,-0.010126884400588843,-0.047993794801802186,-0.19401095770533025,-0.1295199797060791,-0.39078077076932005,-0.18733608972968147,-0.36200327461250664,-0.41140307193342457,-0.3524145570964457,-0.4736136333847016,-0.6255845764792091,-0.48079312100388544,-0.3813890456776267,-0.3331238071372088,-0.3776145645633696,-0.4609978085622587,-0.4177705014141502,-0.3661022337946517,-0.33740426794046574,-0.314563324068191,0.059155165716268776,-0.2670355455388196,-0.5016375900828067,-0.2770287627176611,-0.22788716239686607,-0.4711438374469331,-0.24188469744763808,-0.24504913657470043,-0.08750295447250131
18800,0.027518141310975693,0.006636053693403886,0.009771788332613628,-0.017354390209852293,0.12157317790057412,0.09247575485077723,-0.02049321951699395,0.02016327634916017,-0.09230125228373161,-0.10422311135218179,0.06792702231942313,-0.02064150225841857,0.04914683798827728,-0.08073609248168939,-0.04479588719168797,-0.11169798085629509,-0.13184691623219724,-0.10237581007611934,-0.019527020310813714,-0.14458692697071876,-0.30978087569194157,-0.3364448591066156,-0.2632869173356084,-0.38172052606038265,-0.19172084163577952,-0.13424926784201854,-0.38758983620492815,-0.4171719483236562,-0.33926502486568866,-0.49307532159377093,-0.25924630901705115,-0.3605398963885443,-0.3052884573326642,-0.4786814347469487,-0.2927552684099708,-0.3055608672678344,-0.2349699313577715,-0.29362910229115236,-0.3456259259825521,-0.19782507537004468,-0.1531166868898109,-0.26485828378265763,-0.1407967832657098,-0.24969686981232217,-0.14669531916784953
1881x,-0.09698492590314038,-0.04573312814611043,0.00814612397627515,-0.01981481701162359,0.2338642145403902,0.06755828276644255,0.07070892343683025,0.04297919317686093,-0.10971365332620045,-0.19885290806159256,-0.0014015433999870208,-0.05662779417938603,-0.0677549045876718,-0.024628758635372894,-0.09666079914326858,-0.09476618731485914,-0.14144132545777177,-0.05823144366912028,-0.11370428984326392,-0.2530972624617585,-0.23359776096706064,-0.42029260047200395,-0.1988695219481131,-0.23630583651152545,-0.35181940222978836,-0.5405970868194133,-0.4262761342693227,-0.5393614930916146,-0.3625814949381711,-0.5192730805992151,-0.3176332452702963,-0.3861095703956177,-0.37187062229879086,-0.4008301276418291,-0.32628998627875605,-0.1487223675701005,-0.39975886645249553,-0.3235416019868377,-0.28458932676415366,-0.20171521259262365,-0.3565890225501588,-0.44170914318603594,-0.3086454647011309,-0.19120901915006572,-0.1637666532037016
1883x,0.08569686793455349,0.05659646981249293,-0.020900255063658266,0.033109949946663594,0.17852697680413054,0.015821629073411135,0.20088129131218832,0.04522832998125329,0.0980453727248653,-0.06250461259674606,-0.10083088421954789,-0.16315988370250192,0.021080476126211257,0.10412937688788386,-0.08583682677943846,-0.031151575930532187,0.1060230012635158,-0.16777163122354255,-0.19634295644129082,-0.11614320372735511,-0.27521873183704404,-0.2350224167063352,-0.027340590753758692,-0.18243738600346052,-0.24612819266194425,-0.4024996193792804,-0.5076471629594973,-0.3583996342395626,-0.34854527726076673,-0.36115198748275873,-0.49776621417223343,-0.31686689820631553,-0.4480005123575234,-0.15266614794858485,-0.34404436965244034,-0.09864445206995726,-0.2772380568515982,-0.3002553255302399,-0.20733048184930009,-0.25133126374060955,-0.17521160889751786,0.028929833120429155,-0.11948260014850631,-0.08753061043504565,-0.1278301208252597
19004,-0.05411099267692019,-0.0977260531271458,0.011804632376851245,0.002036248535255466,0.04425547121560575,-0.059083629276444796,-0.06172721328981664,-0.12817330260613363,-0.15261565605136693,-0.10472724913841432,-0.2305017483781649,-0.05487357498698228,-0.16886380161690795,-0.29749175317056864,-0.2764033967046387,-0.31379979696450766,-0.3964061197257651,-0.25672829586033846,-0.428980156139305,-0.5403316363275731,-0.4547591839949541,-0.48924380689375574,-0.41370591898045084,-0.5818195941626049,-0.7534915802292141,-0.9380075703533262,-0.988240299241916,-0.7900415347645403,-0.861058368693529,-0.9791307930233035,-0.8287989330038269,-0.7787000984701803,-0.8630206670452385,-0.7606904538439274,-0.7279281620067048,-1.033482636707131,-0.7090231830677044,-0.811974358032396,-0.7745766019923815,-0.8594561218371405,-0.7987051724032155,-0.8801502722882197,-0.8361504366237883,-0.8056267766231633,-0.7178690789472728
19005,-0.0076682651549831796,-0.07807141769746924,0.04314142809805743,0.06919314494643233,0.06539132751407632,0.014870393623007738,0.04012743770829019,-0.11453965479357732,-0.12910850513255864,-0.21716376385569391,-0.11443762233632321,-0.09975509754106901,-0.263586374950878,-0.13915278751249294,-0.19533990314560953,-0.25469946791390163,-0.20233478640498948,-0.1212730619318762,-0.3208171759037342,-0.2257872684609605,-0.5185695534028701,-0.5559945363570529,-0.4362353673159282,-0.49120089975434617,-0.7913246420679446,-0.659204041095189,-0.6398443479524313,-0.6709471214530051,-0.6558088854822383,-0.5148103382336902,-0.6736761749788538,-0.6970604448411033,-0.5712173940380773,-0.6999626491090627,-0.6523805098242363,-0.6111959922880006,-0.6558581684294549,-0.6403051156213785,-0.7355531191779054,-0.7531525615026368,-0.7054725050795112,-0.5846688645325878,-0.4205220421966638,-0.538660938474104,-0.6084230988795628
1900x,-0.02266882085310397,0.032937438085650736,0.10218954935308279,-0.027244971002491087,-0.06264214077760838,0.07917688859587772,-0.048477387051320514,-0.030920963553463063,-0.014244443431913806,-0.3107313147913241,-0.16263985406641507,-0.21041132753823039,-0.24303971983988,-0.21124602376505194,-0.3222452658969923,-0.4035273422091461,-0.38306318649054616,-0.3163035360342544,-0.33145983927447537,-0.42898273548526,-0.4565876706481067,-0.5036062450029586,-0.6579745970858093,-0.5618621302829971,-0.7457408528956302,-0.7399883530041785,-0.6847769336548296,-0.7987710280411938,-0.6612780898121644,-0.7438159928713785,-0.706509396442547,-0.7407009038943974,-0.7309459552747957,-0.6199316171601317,-0.724086047818309,-0.752828673272962,-0.6777717211064342,-0.6708516312253151,-0.6201937481813097,-0.6519936055469013,-0.7788601273644953,-0.671360562899253,-0.7317243291081146,-0.6259995311530123,-0.7620392996128966
1911x,-0.012797890449557855,0.1423421924380731,-0.02652553976100805,-0.05919047240667921,-0.0059544803806134,-0.07671340820385808,0.005637915004948653,-0.021701944981456077,-0.2764630562203213,-0.1402562151791168,-0.1654237784219164,-0.023377523957245863,-0.07017184453393824,-0.1149602461285043,-0.18678203863606396,-0.1865179088930799,-0.10140073532288707,-0.31709238358659547,-0.36339687311796326,-0.42287333123368853,-0.4486439313504614,-0.5457796900614267,-0.6267512495718868,-0.4891596216027157,-0.5906735139743489,-0.6084966594920225,-0.6571843454475502,-0.7141440421278707,-0.6325907435729308,-0.5811183985505836,-0.6336118008884214,-0.7544234242978654,-0.7873724281293891,-0.48427163960178304,-0.614494816068434,-0.657231516820064,-0.6772637375838729,-0.4555757352225027,-0.7000076942955177,-0.6840278271656528,-0.7120230874260215,-0.42141313964901955,-0.7594280873590955,-0.5511400303876212,-0.47133600580393425
1912x,0.18376104237085472,-0.13173971332001036,0.07927789097627305,-0.07465068040180516,0.07002507392302185,0.014547229332159291,0.02514936303354659,-0.06275644079759081,0.03393665345030572,-0.07895271822135276,-0.09003870139937122,-0.2129254895200796,-0.13158790281681337,-0.25232234684834676,-0.28525101788696844,-0.08550995310977091,-0.35189410863561915,-0.32992555676642044,-0.32285124059011155,-0.42629163491393923,-0.6768687145953799,-0.5721479632050708,-0.5495208298729747,-0.6939316108507909,-0.6958445666928954,-0.779031015198412,-0.6784794383771213,-0.7373977972229852,-0.6797385392349219,-0.9351226873264318,-0.7242548776777158,-0.786565024828161,-0.8026063511763865,-0.8235637457891132,-0.966314874281067,-0.9216833680398149,-0.7349753787697627,-0.6405499193631431,-0.7900869607233183,-0.694318359306562,-0.8204348494881677,-0.5664165959983137,-0.7557877229192447,-0.6251548430121001,-0.6987132271990137
1913x,-0.15816984853553787,0.06941843897457478,0.0983811189092631,-0.18613817380624864,-0.06907688639513852,-0.03943354051748202,-0.06535199973186451,-0.04136273418546349,-0.2656211609983642,-0.2208141223164417,-0.21552415599897817,-0.23975557658799435,-0.3183039992810587,-0.2841059006171462,-0.24722021714747164,-0.38793700817477417,-0.27074253121630887,-0.3112356490370055,-0.5159932024334439,-0.48129726518322025,-0.6013295452657222,-0.6009943636264266,-0.5645172761693518,-0.7107506899975323,-0.9339507642361897,-0.7820849962616669,-0.8694812177804154,-0.9442925414843437,-0.9260656431970238,-0.9193445463839784,-0.8064192595105405,-0.9368087478116178,-0.9432077496851554,-0.7378574616023456,-0.8776638222774624,-0.9179005300871926,-0.9198970230316963,-0.9857013729012586,-1.0169871952063543,-0.9581434681021579,-0.9158206892991053,-0.9821134458486944,-0.9110313475610162,-0.82949072367366,-0.7010078709350495
1914x,-0.04894837171315648,0.013097207993660894,0.07607707431536255,0.07004234777085931,0.06553453881384011,-0.13001787724785974,-0.055686577260167264,-0.12693997077370034,-0.09769039656294098,-0.09288055732704431,-0.18522390430513405,-0.22015483618084358,-0.1705271437950392,-0.0168455868963307,-0.2357466227096029,-0.1925340364619358,-0.1485161706220193,-0.15377599034133788,-0.506317051127019,-0.4510763455070404,-0.5005820434035813,-0.5620782244238748,-0.7306811426156705,-0.7421890938372437,-0.6539001882138873,-0.6791953313317346,-0.7069795216667283,-0.80442908597524,-0.8250747504547724,-0.797726636688153,-0.730851404580611,-0.8206745667555377,-0.7708843732526401,-0.6959485664673056,-0.754315127189199,-0.8337274178170935,-0.850191894652803,-0.7809463761915254,-0.8413897414545315,-0.7089585286870823,-0.5921889264649389,-0.5650451194795273,-0.6533608181933483,-0.6571461519053966,-0.5611461004058487
1916x,-0.048866477826785,-0.008839837276452114,0.006384333486856002,0.028296599357792104,0.09424273442921534,-0.11850133355121995,-0.01946175708706685,-0.015818521497266758,-0.08249602220333498,-0.4139862209850289,-0.2465065673348215,-0.39239109934030114,-0.25805588095451665,-0.2431537805896051,-0.27299832187798273,-0.29846560058970506,-0.5382831334440747,-0.3445787371713318,-0.5464392872425349,-0.3704432977446665,-0.4743929271110765,-0.6369803445648652,-0.5467098381805024,-0.662253461635049,-0.9889531584032053,-0.8751327103563087,-0.8231665528044371,-0.8683425500885815,-0.9957821324422218,-0.9291356221910616,-0.8912539992642056,-0.996199086164859,-0.8739760999032344,-0.9297177256261007,-0.8033126142448097,-0.8884561772465782,-1.0608259092754122,-0.9300530500093498,-0.8888379271172606,-0.875787102313862,-0.964734620366738,-0.9260441102411985,-0.8595658063813515,-0.827061716977381,-0.9736951196660795
19170,-0.046118273601445645,0.047240032537045534,0.10137001224947728,-0.02182464488054233,0.02948791315687302,-0.027853835810170896,-0.004628574052489336,-0.015624403236692105,-0.0998678462468501,-0.18231099266502263,-0.14211213857960092,-0.2367382963588319,-0.22522773748253105,-0.13347501925523916,-0.0333948802338358,-0.33714185174804473,-0.36558281237484824,-0.1434708111878458,-0.34439830986208453,-0.30558252994990254,-0.36335743113950736,-0.5973029984015579,-0.5761526252510416,-0.4921244148464638,-0.684949402231385,-0.7204216072950795,-0.6990026736221866,-0.7146905331102034,-0.7593004180085468,-0.7976313627917274,-0.7729160678522422,-0.7433212505599084,-0.940738846441818,-0.8180938545092582,-0.766491891666734,-0.8632946258804174,-0.6626578790747893,-0.8124812381968025,-0.7179619529268313,-0.8478812803917077,-0.6990395918081854,-0.8316695699539098,-0.6811934211555805,-0.744723560277185,-0.62818938424967
1917x,-0.005147336375043388,0.0239710393628235,0.12240876138580059,-0.09699929159986587,0.1970585689964043,-0.01387252625632926,-0.06940796690487372,-0.04290692395660807,-0.1380501209703968,-0.040605004042677584,-0.18106675327429378,-0.1756853578468368,-0.2677520863276659,-0.24422434624968004,-0.4016572663915743,-0.19084079602743007,-0.29548667512563304,-0.24665819572473305,-0.278030034915646,-0.27694046308298037,-0.6005425090891021,-0.6002085632871166,-0.5503814523155109,-0.7089036257886756,-0.725881423411235,-0.701102836770066,-0.6947582306379023,-0.8115447513198915,-0.5675225307324602,-0.5337917785041709,-0.8401354490953952,-0.9327715298110004,-0.8531037142092074,-0.7514563721641149,-0.6014854409685908,-0.7573322949401211,-0.7752781295710138,-0.6501495983593039,-0.9466091934316962,-0.7645962614272593,-0.736040467456107,-0.8027595676681349,-0.7261884684239152,-0.851553383438215,-0.6661712365716207
19180,0.007634747945809093,0.08921077356623154,-0.0677155209943119,-0.10008709060267862,0.05136746790582397,-0.036644128725548536,0.10335063746803826,-0.08811370147918356,-0.24190748027029302,-0.10961984074654958,-0.39034497787700345,-0.22082364336536048,-0.12551971077620355,-0.28028487058358287,-0.18571178999705884,-0.24025608930983383,-0.43325197777180957,-0.3414251156956279,-0.5597180927769692,-0.4036094670667576,-0.6003906753838321,-0.6039319502503392,-0.49850127589532045,-0.7722997618664583,-0.8673347680766993,-0.8131895064067848,-0.6593188568891685,-0.867975526735763,-0.9326191431103251,-0.8515082606661906,-0.7877060068795343,-0.8379990877707153,-0.6584002300627658,-0.8857831023796947,-0.8901032563551814,-0.6785743645494664,-0.6609492788360578,-0.765419237903746,-0.7273645479376345,-0.7964529589284297,-0.6362539797773067,-0.7608799237601412,-0.821964116568668,-0.716538102818493,-0.8391823279468338
1918x,0.0738395492760544,-0.0912909525189034,0.07035947686033428,0.108993106374138,-0.006270557389191455,0.09322254806524619,0.04989396057912707,0.06836347778652102,-0.1323520683102068,-0.0874309346023911,-0.1666453748392791,-0.14201679046585844,-0.23287412414249245,-0.2223620799008017,-0.13959302814667027,-0.17807964470518167,-0.24623199519438116,-0.19734396011422967,-0.31850692749325377,-0.6038857270620656,-0.44156771556180985,-0.4359561959144187,-0.5336082233558564,-0.41977614907872773,-0.7079859700273173,-0.7102204860520744,-0.5465889104629208,-0.6923915089758128,-0.6537985129638112,-0.8056181157749807,-0.5822859449409451,-0.757168728698431,-0.6286960679156545,-0.5716546167330446,-0.5714239986471017,-0.7187111394337661,-0.755992113619587,-0.5421510921478652,-0.6010481326479079,-0.5830020178425377,-0.6211328660469503,-0.5229806793337574,-0.7092828461399965,-0.8185729603320646,-0.5578953951920516
1919x,0.02314729539995971,0.02719072752973664,-0.01467708208652184,-0.020112609412420785,0.17536755547154328,0.027910671628665857,-0.13008091252790965,-0.23704516711247822,-0.21902065692191564,-0.15992633409797768,-0.04637757397488462,-0.20221038799150257,-0.09321622816365277,-0.19381137776678606,-0.2782392448801652,-0.2554256018825412,-0.3318033055625791,-0.31466050006152296,-0.33569856516800023,-0.4369590002765716,-0.4727398857311985,-0.5788272841476627,-0.6417579099106524,-0.6181576884318581,-0.7673061958210741,-0.7412979395493366,-0.799231800481533,-0.6738458698710877,-0.8219333525445393,-0.7125312981240803,-0.8836951778047076,-0.7936127938854284,-0.7672421423493903,-0.779688981159511,-0.8686601463897188,-0.6951800992833326,-0.7568776724603605,-0.8971399892626444,-0.8171347274431604,-0.9178300553128216,-0.7165774238198495,-0.6736381968706993,-0.7269410632690876,-0.6686804386546431,-0.8888492115143585
19200,-0.0761787279820121,0.087929892771564,0.0652372482350842,-0.0017093299216399509,0.02221896359041722,-0.13722232667063314,-0.11322583725806085,-0.027719469569515542,-0.24891172462465982,-0.09293699666667152,-0.2618281592631649,-0.14168795252329108,-0.3541439314186456,-0.26902940487590193,-0.2470662269117606,-0.37455099578881157,-0.47554337130713986,-0.5172986689926033,-0.4300927422441346,-0.6070626945167645,-0.6967572181110209,-0.6227467172581478,-0.834230760280018,-0.7427355470336475,-0.912131253552489,-1.0445880527081273,-0.980151649188834,-1.0141852636118374,-1.0509828272518935,-1.0626051267674916,-0.9302902639142842,-0.768923398207459,-1.05180928882532,-1.0491877314198939,-1.034862444716611,-0.8344146091173319,-1.0927601258079174,-0.9227932509763711,-0.8745532843666338,-0.9503289867466698,-0.977344574703159,-0.9362235173423549,-0.8673734243212929,-0.9181354836047644,-0.8836712456191443
